AVERAGE_YEAR,COUNTY,ELECTORAL_DIVISION,NUMBER_OF_HERDS,AVERAGE_NUMBER_CATTLE,AVERAGE_CATTLE_BEEF,AVERAGE_CATTLE_DAIRY,AVERAGE_CATTLE_AGE_0_3MTH,AVERAGE_CATTLE_AGE_3_6MTH,AVERAGE_CATTLE_AGE_6_12MTH,AVERAGE_CATTLE_AGE_12_18MTH,AVERAGE_CATTLE_AGE_18_24MTH,AVERAGE_CATTLE_AGE_24_36MTH,AVERAGE_CATTLE_AGE_36MTH_PLUS,,,,,,
2020,TIPPERARY,GLENGAR,42,1746.75,1242.5,504.25,165.5,179.25,316.75,194.25,116.5,122.5,652,,,,,,
2020,TIPPERARY,GLENKEEN,50,5364.75,2619.5,2745.25,448.5,459,914.25,775.25,655.25,615.25,1497.25,,,,,,
2020,TIPPERARY,GOLDEN,36,3334.25,1205.5,2128.75,226.75,188,358,376.75,464,561.25,1159.5,,,,,,
2020,TIPPERARY,GORTKELLY,72,4855,3151.5,1703.5,372.25,396,767,679,565.75,595,1480,,,,,,
2020,TIPPERARY,GRAIGUE,42,4747.75,2003.25,2744.5,320,258.75,585.25,622.25,686.25,765,1510.25,,,,,,
2020,TIPPERARY,GRAYSTOWN,39,3331.5,2282.75,1048.75,264.5,304.75,597.75,551.25,626.25,472.5,514.5,,,,,,
2020,TIPPERARY,GREENHALL,25,1416,1341.25,74.75,95.5,111,242,205.25,222.25,204.75,335.25,,,,,,
2020,TIPPERARY,HOLYCROSS,75,8167.25,4072,4095.25,653.75,610.75,1127.5,1109.25,982.25,935,2748.75,,,,,,
2020,TIPPERARY,INCH,27,1910,920,990,112.75,96.25,229.25,313.5,331,353.25,474,,,,,,
2020,TIPPERARY,INISH LOUNAGHT,30,4780.75,1755.25,3025.5,368.75,316.25,618.75,670.5,506.75,583.75,1716,,,,,,
2020,TIPPERARY,KILBARRON,54,5822.25,2530.5,3291.75,474.25,483.5,1056.5,979,683,622.75,1523.25,,,,,,
2020,TIPPERARY,KILCASH,42,2994.75,1305.25,1689.5,317.25,325.25,630.75,308,285.5,326.25,801.75,,,,,,
2020,TIPPERARY,KILCOMENTY,38,2879,2200,679,213.5,258.5,572,473.75,318.5,294,748.75,,,,,,
2020,TIPPERARY,KILCOMMON,40,2008.75,1335.25,673.5,137,146.75,366.25,405.75,306.25,171.5,475.25,,,,,,
2020,TIPPERARY,KILCOOLY,25,3838.25,1444.25,2394,398.5,348,642.5,542.25,374.75,335.25,1197,,,,,,
2020,TIPPERARY,KILCORAN,52,4358,1425.25,2932.75,330.75,317.5,682.5,629.75,569.25,690,1138.25,,,,,,
2020,TIPPERARY,KILFEAKLE,43,3872.5,1519.75,2352.75,301.25,289.5,588.5,549.25,470.5,494.25,1179.25,,,,,,
2020,TIPPERARY,KILKEARY,36,3838.75,1648,2190.75,284.75,211.25,491.25,504.5,567,605.75,1174.25,,,,,,
2020,TIPPERARY,KILLADRIFFE,47,4557.75,1769.5,2788.25,318.5,377.25,780.5,699.75,582,418.25,1381.5,,,,,,
2020,TIPPERARY,KILLAVINOGE,36,5099.75,1751.75,3348,493.25,420,819.5,751.5,514.75,486.75,1614,,,,,,
2020,TIPPERARY,KILLEA,54,4669,3634,1035,417.75,455,889.25,715.5,565,481.25,1145.25,,,,,,
2020,TIPPERARY,KILLEENASTEENA,38,6356,2142,4214,533,486.5,928.5,793.5,631.75,873.5,2109.25,,,,,,
2020,TIPPERARY,KILLENAULE,38,3804.5,2669.75,1134.75,201.75,240.75,608.75,786,658.25,624,685,,,,,,
2020,TIPPERARY,KILLOSCULLY,40,2513.25,1943.5,569.75,198.75,212.75,442.75,426.5,330.5,222.25,679.75,,,,,,
2020,TIPPERARY,KILMORE,61,4369.5,2403.5,1966,408,398.25,808.75,563.75,363.25,453.25,1374.25,,,,,,
2020,TIPPERARY,KILMUCKLIN,46,4312,1447.75,2864.25,355.25,336.5,632.25,499.25,437.5,499.25,1552,,,,,,
2020,TIPPERARY,KILMURRY,22,3092.5,1035.75,2056.75,257.25,252,454.5,395.25,340.25,421.5,971.75,,,,,,
2020,TIPPERARY,KILNANEAVE,41,5746,2379,3367,359,310,653.75,875.25,949,868.5,1730.5,,,,,,
2020,TIPPERARY,KILNARATH,33,1225,1069.5,155.5,114,126.25,214.5,143,88,84.75,454.5,,,,,,
2020,TIPPERARY,KILPATRICK,46,3845.75,1758.75,2087,236,199.5,446.25,627.25,572,447.5,1317.25,,,,,,
2020,TIPPERARY,KILRUSH,42,4244.75,2318.75,1926,320.75,312.5,611.75,582.25,607.5,573.75,1236.25,,,,,,
2020,TIPPERARY,KILSHEELAN,31,3437.25,1393.75,2043.5,260.5,249.5,420.75,466,511.25,463,1066.25,,,,,,
2020,TIPPERARY,KILTINAN,28,1752.25,1403.5,348.75,112.25,126,283.75,328.75,292,230.25,379.25,,,,,,
2020,TIPPERARY,KILVEMNON,33,3855.5,1629.75,2225.75,266.25,270.25,575.25,520,467.75,411.75,1344.25,,,,,,
2020,TIPPERARY,KNIGH,35,4383.75,1402,2981.75,355.25,319,573.75,652.25,527.25,549,1407.25,,,,,,
2020,TIPPERARY,KNOCKGRAFFON,48,6533,2705.25,3827.75,554,503,1029.25,957.75,709.25,701.5,2078.25,,,,,,
2020,TIPPERARY,LACKAGH,12,416,407,9,46,49,62.25,28.5,33.5,49.25,147.5,,,,,,
2020,TIPPERARY,LATTERAGH,69,6931.5,3586.5,3345,534,549.75,1162,1123.25,991.5,819.25,1751.75,,,,,,
2020,TIPPERARY,LATTIN,36,3362,1424,1938,301.25,263,474.5,438.25,373.5,302.5,1209,,,,,,
2020,TIPPERARY,LISRONAGH,27,2103.75,1157.25,946.5,111,123,254.25,361,449.25,436.25,369,,,,,,
2020,TIPPERARY,LITTLETON,36,4514.75,1498.5,3016.25,355.75,334,690.25,604.25,563.25,641.5,1325.75,,,,,,
2020,TIPPERARY,LONGFORDPASS,19,2258.25,1062,1196.25,167,167.25,350.25,344.5,259.75,249.5,720,,,,,,
2020,TIPPERARY,LORRHA WEST,71,6064.5,3458.75,2605.75,384.75,390.25,852.25,941.25,1066.75,1076,1353.25,,,,,,
2020,TIPPERARY,LOUGHMOE,40,5092,2397.25,2694.75,460.75,468,855,661.5,635.5,624.25,1387,,,,,,
2020,TIPPERARY,MAGORBAN,45,5340,2095,3245,412.25,382.75,693.5,726.5,690.25,792.5,1642.25,,,,,,
2020,TIPPERARY,MERTON HALL,15,2633.25,1009,1624.25,254,289.25,439.75,287.25,323.5,283.25,756.25,,,,,,
2020,TIPPERARY,MODESHIL,44,5137,2074.5,3062.5,412.25,398.75,737.5,495,480.75,748.75,1864,,,,,,
2020,TIPPERARY,MONSEA,22,2660.25,1773,887.25,161.5,202.75,469.25,556.25,491.25,275,504.25,,,,,,
2020,TIPPERARY,MORTLESTOWN,37,5029.25,2184,2845.25,442.5,449,855,682.75,530.5,452,1617.5,,,,,,
2020,TIPPERARY,MOYALIFF,57,3334.5,2519.75,814.75,251.25,277.75,584.25,498.5,354.5,426.5,941.75,,,,,,
2020,TIPPERARY,MOYCARKEY,35,3918.5,1845,2073.5,335.5,296.25,564,531.75,524,499,1168,,,,,,
2020,TIPPERARY,MOYNE,69,8912.5,3981.5,4931,684.5,689.5,1351.75,1419.25,1379.25,1057,2331.25,,,,,,
2020,TIPPERARY,MULLINAHONE,28,3667.5,1282.25,2385.25,282,232,463.25,408.5,337.75,498.25,1445.75,,,,,,
2020,TIPPERARY,NENAGH,86,7761.25,3565.75,4195.5,532,544,1086.25,1272.25,1164.5,1152.25,2010,,,,,,
2020,TIPPERARY,NEW BIRMINGHAM,24,2363.75,1814,549.75,160.25,165.75,391.5,388.25,359.25,243.5,655.25,,,,,,
2020,TIPPERARY,NEWCASTLE,51,3543.75,1256,2287.75,322.75,282.5,474.25,392.25,284.25,391.5,1396.25,,,,,,
2020,TIPPERARY,NEWPORT,55,2937.75,1821.5,1116.25,272.5,256,468.5,336.25,272,304.25,1028.25,,,,,,
2020,TIPPERARY,NEWTOWN,30,3067,1452,1615,246.25,187.75,365,390.25,405.25,431.75,1040.75,,,,,,
2020,TIPPERARY,NODSTOWN,29,3593.25,1343.25,2250,311.75,284.75,552.5,499.25,410,449.25,1085.75,,,,,,
2020,TIPPERARY,OUGHTER LEAGUE,39,3292,1591.5,1700.5,231.25,199.25,428.75,460.75,470.5,458.25,1043.25,,,,,,
2020,TIPPERARY,PEPPARDSTOWN,65,6203.25,2823.25,3380,512.75,524.5,1049.75,977.75,783,791.5,1564,,,,,,
2020,TIPPERARY,POYNTSTOWN,20,1945.25,1241.25,704,142.5,129.25,289,317.75,239,253.25,574.5,,,,,,
2020,TIPPERARY,RAHELTY,43,4376.5,1791.5,2585,370.25,404.75,805.75,512.5,366,474,1443.25,,,,,,
2020,TIPPERARY,RATHCABBAN,37,4610,2834,1776,361,367.75,771.25,807.5,654.25,595.5,1052.75,,,,,,
2020,TIPPERARY,RATHLYNIN,30,5294,1296.25,3997.75,399,334,608,567,548.75,725.75,2111.5,,,,,,
2020,TIPPERARY,RATHNAVEOGE,36,2981.25,2077.25,904,209.5,215.5,440.75,439.25,389.75,411.75,874.75,,,,,,
2020,TIPPERARY,REDWOOD,35,3342.75,2007.25,1335.5,202.5,228.75,595,528.5,541.5,537,709.5,,,,,,
2020,TIPPERARY,RIVERSTOWN,36,4425.75,2339.25,2086.5,418.75,462,832.25,628.75,691.75,587,805.25,,,,,,
2020,TIPPERARY,RODUS,42,3100.75,1873.25,1227.5,256,265.75,546.75,502.5,435.5,311.5,782.75,,,,,,
2020,TIPPERARY,ROSCREA,91,6359,4461.25,1897.75,371.25,416.25,933.75,1224,1342.5,962.5,1108.75,,,,,,
2020,TIPPERARY,SHRONELL,44,4293.5,1830.5,2463,326,328.5,637.75,516.75,476.5,554,1454,,,,,,
2020,TIPPERARY,SOLOGHODBEG,20,1323.75,978.75,345,68.75,75.75,177.25,292.25,270.5,207,232.25,,,,,,
2020,TIPPERARY,TEMPLEDERRY,37,2086.5,1611.25,475.25,166,181.75,351.75,283.25,201.25,183.5,719,,,,,,
2020,TIPPERARY,TEMPLEMORE,54,5536,2452.25,3083.75,467.75,481.75,960.5,887.25,752.75,660.75,1325.25,,,,,,
2020,TIPPERARY,TEMPLENEIRY,46,2962.25,1132.25,1830,212.75,218.5,409.25,328.75,237,341,1215,,,,,,
2020,TIPPERARY,TEMPLETOUHY,87,9642.5,4786.5,4856,789.75,775.75,1474.5,1253,1158,1196,2995.5,,,,,,
2020,TIPPERARY,TERRYGLASS,30,2946,1775.75,1170.25,208,220.5,487.5,470.75,491.25,413.75,654.25,,,,,,
2020,TIPPERARY,THOMASTOWN,24,3159.75,821.5,2338.25,203.75,201,426.25,406,383,355.75,1184,,,,,,
2020,TIPPERARY,THURLES,55,6845.75,3753,3092.75,505,487.75,1037.25,1076.25,1015.75,808.75,1915,,,,,,
2020,TIPPERARY,TIMONEY,47,5009.75,2823.5,2186.25,451,444,815.25,766.75,606,491,1435.75,,,,,,
2020,TIPPERARY,TIPPERARY,95,8239.5,3815.5,4424,614.25,528.75,1231,1198,1045,973.25,2649.25,,,,,,
2020,TIPPERARY,TIPPERARY DED < 5 HERDS,2,379,280.75,98.25,25.25,19.75,43,43,41.25,19.5,187.25,,,,,,
2020,TIPPERARY,TUBBRID,52,3482.5,1707,1775.5,277.75,298,557,526.75,452.5,382,988.5,,,,,,
2020,TIPPERARY,TULLAGHMELAN,32,3009.5,1055.5,1954,252.25,210,390,456.75,388,372.5,940,,,,,,
2020,TIPPERARY,TULLAGHORTON,25,1318.75,691.75,627,98.5,94.5,193.5,195.25,189.5,194.25,353.25,,,,,,
2020,TIPPERARY,TULLAMAIN,34,3241.5,1148.25,2093.25,262,191,432.5,418,347.5,478.75,1111.75,,,,,,
2020,TIPPERARY,TWO MILE BORRIS,42,4234.5,2093,2141.5,343.5,342.5,669.25,589.75,492,573.25,1224.25,,,,,,
2020,TIPPERARY,UPPERCHURCH,60,3458,2692.75,765.25,292.25,296.75,612.25,570.5,465,344,877.25,,,,,,
2020,TIPPERARY,USKANE,24,3665,1681,1984,230.5,233.5,519.25,572.25,698,636.25,775.25,,,,,,
2020,TIPPERARY,YOUGHALARRA,52,4684.25,2430.75,2253.5,369.75,358.75,696.75,720.5,607.75,604.5,1326.25,,,,,,
2020,WATERFORD,ANNESTOWN,22,3451,1563.25,1887.75,306.5,282.5,444.5,390.75,264.25,244.75,1517.75,,,,,,
2020,WATERFORD,ARDMORE (DUNGARVAN),17,1629.75,593,1036.75,131.75,127,227.5,199,162,208.25,574.25,,,,,,
2020,WATERFORD,ARDMORE (YOUGHAL),17,1506.75,468.75,1038,109.75,91.25,185.5,181.75,176.75,208,553.75,,,,,,
2020,WATERFORD,BALLYDUFF,28,2724.25,1135.5,1588.75,214,227,454,337,318.25,396,778,,,,,,
2020,WATERFORD,BALLYDURN,24,3254.25,930.5,2323.75,270.5,194.75,316,333.75,270.5,388.25,1480.5,,,,,,
2020,WATERFORD,BALLYHANE,23,2410,859.25,1550.75,183,164.75,352,322.75,274.25,320.25,793,,,,,,
2020,WATERFORD,BALLYHEENY,26,2583,1388.25,1194.75,183.5,147.75,302,370.75,357.75,333.25,888,,,,,,
2020,WATERFORD,BALLYIN,60,3909.75,1658.5,2251.25,361.75,373.25,682,523.25,345.25,331.5,1292.75,,,,,,
2020,WATERFORD,BALLYLANEEN,22,3338,1359,1979,299,275.5,537,339.75,273,370.25,1243.5,,,,,,
2020,WATERFORD,BALLYMACARBRY,29,2876.25,846.75,2029.5,236.25,192,313,206.5,262,405.5,1261,,,,,,
2020,WATERFORD,BALLYMACART,28,4717.25,2497.75,2219.5,351,308.75,606.5,595.5,677,753.5,1425,,,,,,
2020,WATERFORD,BALLYNAKILL,18,2391,705,1686,155.25,138.5,287,270.75,192.5,307.75,1039.25,,,,,,
2020,WATERFORD,BALLYNAMULT,27,2762.75,609.5,2153.25,211,168,317.25,266.5,265.5,371,1163.5,,,,,,
2020,WATERFORD,BALLYSAGGART MORE,54,3852.5,1766.75,2085.75,270.25,290.75,613,512,447.75,461.5,1257.25,,,,,,
2020,WATERFORD,BOHADOON,30,3909,1341.75,2567.25,287.25,253,518.5,501.25,424,512.25,1412.75,,,,,,
2020,WATERFORD,CAPPAGH,20,2709.75,713.5,1996.25,219.25,178.75,354,301.25,236.5,347,1073,,,,,,
2020,WATERFORD,CAPPOQUIN,48,4729.75,1681.5,3048.25,432,377,672.75,462.5,358,553,1874.5,,,,,,
2020,WATERFORD,CARRICKBEG,15,1247,434.75,812.25,93,73.5,144.5,139,144.75,165.5,486.75,,,,,,
2020,WATERFORD,CARRIGCASTLE,17,1478,488.5,989.5,107.5,92.25,174.5,179.25,141.25,176.25,607,,,,,,
2020,WATERFORD,CARRIGLEA,27,3030.25,1248.75,1781.5,217.75,195.75,391.75,461.75,294.25,369.25,1099.75,,,,,,
2020,WATERFORD,CASTLERICHARD,32,4660.75,1572.25,3088.5,345.5,352,610,628.25,478,514.25,1732.75,,,,,,
2020,WATERFORD,CLASHMORE,27,4301.25,2109,2192.25,322.75,279.75,577.75,629.25,618.75,571.5,1301.5,,,,,,
2020,WATERFORD,CLONEA (CARRICK-ON-SUIR),38,4803.5,1935.75,2867.75,379,351.75,690.25,481.5,478,588.5,1834.5,,,,,,
2020,WATERFORD,CLONEA (DUNGARVAN),38,2619.5,1218.25,1401.25,188.25,172,363.25,375.25,323.75,320.25,876.75,,,,,,
2020,WATERFORD,COLLIGAN,35,3677,1334,2343,286,245,452.5,393.5,273,433.25,1593.75,,,,,,
2020,WATERFORD,COMERAGH,36,2343.75,1086.5,1257.25,162.25,166,339.25,329.75,302,252.5,792,,,,,,
2020,WATERFORD,COURMARAGLIN,29,2941.75,1438.75,1503,271.75,257.75,503.75,338.75,256.75,291,1022,,,,,,
2020,WATERFORD,DROMANA,23,2418.75,641.75,1777,204.75,174,322,249.5,193.25,269.25,1006,,,,,,
2020,WATERFORD,DROMORE,28,2870,1454.5,1415.5,219.75,236.5,475.5,371.75,252.75,383.75,930,,,,,,
2020,WATERFORD,DRUMCANNON,11,1510.25,781.75,728.5,115,96,179.25,171.25,182,191.25,575.5,,,,,,
2020,WATERFORD,DRUMROE,20,1935.25,692,1243.25,159.75,149.75,286.25,294.5,234.75,200.75,609.5,,,,,,
2020,WATERFORD,DUNGARVAN,34,3991.25,1222.75,2768.5,323.75,256.25,465.25,491,445.75,491.75,1517.5,,,,,,
2020,WATERFORD,DUNHILL,12,1456.5,432,1024.5,103,69.5,158.5,189.25,171.75,209,555.5,,,,,,
2020,WATERFORD,FAITHLEGG,28,3655,1356.75,2298.25,273,237,480.75,590.5,461,357,1255.75,,,,,,
2020,WATERFORD,FENOAGH,20,3533.75,1160.5,2372.75,276,209.25,408.25,378.5,361.5,434.25,1466,,,,,,
2020,WATERFORD,FEWS,22,3291.25,1630.5,1660.75,275.25,284.25,572,476,369.5,381.75,932.5,,,,,,
2020,WATERFORD,FOX'S CASTLE,32,3552.25,862.5,2689.75,290.25,246.25,401.75,301.5,292.25,477.25,1543,,,,,,
2020,WATERFORD,GARDENMORRIS,20,3809.5,1565.75,2243.75,261.75,241.5,502.25,541.25,621.75,427.5,1213.5,,,,,,
2020,WATERFORD,GEORGESTOWN,16,1558.25,397,1161.25,130,134,257,252.5,213.75,258,313,,,,,,
2020,WATERFORD,GLEN,34,4130.25,1908,2222.25,325.75,338.75,700.75,548.75,437.25,477.25,1301.75,,,,,,
2020,WATERFORD,GLENWILLIAM,11,1510.75,999.25,511.5,112.25,110.25,212.75,199.5,162.5,227.25,486.25,,,,,,
2020,WATERFORD,GORTNAPEAKY,15,1270,565.5,704.5,125.5,120.5,197.5,158.5,108.25,125.25,434.5,,,,,,
2020,WATERFORD,GRAIGNAGOWER,37,3728,1767.25,1960.75,272.75,271.75,460.5,388.5,428,520.75,1385.75,,,,,,
2020,WATERFORD,GRALLAGH,25,3527,1593.5,1933.5,263.5,277,543,471,372,382.5,1218,,,,,,
2020,WATERFORD,GRANGE,24,3847,1596.25,2250.75,301.75,283.5,575.75,613,494.25,386,1192.75,,,,,,
2020,WATERFORD,GURTEEN,47,4137,1625,2512,333.5,311.25,594.75,541.5,512,520.5,1323.5,,,,,,
2020,WATERFORD,ISLANDIKANE,33,3948.5,1481.25,2467.25,251,242.5,509.25,531.25,465.5,564.25,1384.75,,,,,,
2020,WATERFORD,KEEREEN,21,2975.5,1268.75,1706.75,188.75,179.5,400.25,379,371,384.75,1072.25,,,,,,
2020,WATERFORD,KILBARRY,8,628.25,163.25,465,30.75,22,43.75,64.25,120,142.25,205.25,,,,,,
2020,WATERFORD,KILBARRYMEADEN,10,2371.5,1055.25,1316.25,197.75,192.75,352.25,333.75,268.75,220.25,806,,,,,,
2020,WATERFORD,KILCOCKAN,19,2326,863.75,1462.25,146.75,124.25,250.75,228.25,249.5,409.75,916.75,,,,,,
2020,WATERFORD,KILLEA,19,2620.25,1175.5,1444.75,230,242.25,456.5,312.25,231.25,254.75,893.25,,,,,,
2020,WATERFORD,KILLOTERAN,13,2331.5,636.5,1695,170,130.25,237.75,293.75,255.5,313.5,930.75,,,,,,
2020,WATERFORD,KILMACLEAGUE,18,2761.5,1111,1650.5,190.5,176.75,372.5,352.5,302.5,329.25,1037.5,,,,,,
2020,WATERFORD,KILMACOMMA,18,876.25,537.5,338.75,68.75,50.75,92.75,81,55.25,108.5,419.25,,,,,,
2020,WATERFORD,KILMACTHOMAS,35,4879,2320.5,2558.5,372.75,380,737.75,672.5,644.25,626.5,1445.25,,,,,,
2020,WATERFORD,KILMEADEN (CARRICK-ON-SUIR),21,1959.5,743.25,1216.25,159.5,140.25,236.75,231.5,220.75,215.25,755.5,,,,,,
2020,WATERFORD,KILMEADEN (WATERFORD),23,2560.75,1034.75,1526,210.5,171.25,364.75,327.5,270.75,259.75,956.25,,,,,,
2020,WATERFORD,KILRONAN,11,717,386,331,45.5,51,117,121,121.5,57,204,,,,,,
2020,WATERFORD,KILWATERMOY EAST,11,1875.5,223,1652.5,129.25,113.25,225,139.25,133.75,256.75,878.25,,,,,,
2020,WATERFORD,KILWATERMOY WEST,17,1621.75,848.5,773.25,104,111,284.25,384.25,321.25,127.25,289.75,,,,,,
2020,WATERFORD,KINSALE BEG,30,2286.5,1056.75,1229.75,161,156.75,316.75,299.25,213.75,298,841,,,,,,
2020,WATERFORD,KNOCKAUNBRANDAUN,37,1115.5,845.5,270,125,123.25,205.25,140.25,80.25,83,358.5,,,,,,
2020,WATERFORD,KNOCKMAHON,20,2508.75,807,1701.75,195,209.5,402.25,290.5,225.5,357.75,828.25,,,,,,
2020,WATERFORD,LISMORE,43,5315.25,2478.75,2836.5,432.75,327.75,650,658,632.5,623.75,1990.5,,,,,,
2020,WATERFORD,MOCOLLOP,37,4509,2171,2338,369,362.5,717.75,650.25,487,434.5,1488,,,,,,
2020,WATERFORD,MODELLIGO (DUNGARVAN),17,2875.5,864.25,2011.25,217,190.5,365.75,344.5,326.75,353.5,1077.5,,,,,,
2020,WATERFORD,MODELLIGO (LISMORE),28,4664.5,1560,3104.5,371.75,283.25,511.75,431.25,417.5,556,2093,,,,,,
2020,WATERFORD,MOTHEL,29,5406.25,1549.75,3856.5,472,391.75,769.25,762.75,730.25,629,1651.25,,,,,,
2020,WATERFORD,MOUNT KENNEDY,41,2733.75,1798,935.75,235.75,242,477.5,438.5,331.75,264.75,743.5,,,,,,
2020,WATERFORD,MOUNTSTUART,17,1397.5,846.25,551.25,79.25,104.5,226.25,249,256.25,229.75,252.5,,,,,,
2020,WATERFORD,NEWCASTLE,13,1813.5,328,1485.5,142.75,95.25,190,174.25,153.75,245.75,811.75,,,,,,
2020,WATERFORD,NEWTOWN,27,3950,946.25,3003.75,292.5,263.75,537.25,528.75,512.75,577,1238,,,,,,
2020,WATERFORD,PEMBROKESTOWN,11,884.5,176,708.5,77,51.25,91.75,77.5,63.5,133.5,390,,,,,,
2020,WATERFORD,PORTLAW,13,2193.75,1300,893.75,159,153.5,293.75,304,253,297.5,733,,,,,,
2020,WATERFORD,RATHGORMUCK,32,3901.25,1239.25,2662,303.75,285.75,573,471.25,401,466,1400.5,,,,,,
2020,WATERFORD,RATHMOYLAN,24,2492.25,1230.75,1261.5,182.25,171.5,339.5,344.75,322.25,341.25,790.75,,,,,,
2020,WATERFORD,REISK,36,4563.25,1675,2888.25,371.5,327.75,617.5,530.25,544,647.25,1525,,,,,,
2020,WATERFORD,RINGVILLE,30,4165,1693.75,2471.25,316.5,265,504.5,467,410.25,512.5,1689.25,,,,,,
2020,WATERFORD,ROSS,17,3077.25,952,2125.25,251,230,473.75,415.5,306,380,1021,,,,,,
2020,WATERFORD,SESKINAN,40,3047.25,1238.5,1808.75,235.75,248.5,458.75,486.75,345.5,366.75,905.25,,,,,,
2020,WATERFORD,ST. MARY'S,26,318,241.5,76.5,13.25,16,56,96.25,68,30,38.5,,,,,,
2020,WATERFORD,STRADBALLY,29,3449,1557.25,1891.75,285.5,262.25,478,346.5,287.75,410,1379,,,,,,
2020,WATERFORD,TALLOW,25,3388,982,2406,266.25,230.5,493.25,443.25,357.25,383.75,1213.75,,,,,,
2020,WATERFORD,TEMPLEMICHAEL,32,4026,1507.75,2518.25,329.25,320.5,626.75,560,431.5,420.5,1337.5,,,,,,
2020,WATERFORD,TINNASAGGART,9,1406.5,372,1034.5,118,107.75,227.5,188.25,160.5,177.75,426.75,,,,,,
2020,WATERFORD,TRAMORE,16,1355.25,717.25,638,105.5,92.75,188.25,145.5,174.25,193,456,,,,,,
2020,WATERFORD,WATERFORD,10,572,340,232,33.5,32.25,72.25,88.5,86.75,56.5,202.25,,,,,,
2020,WATERFORD,WHITECHURCH,21,2710.5,677.25,2032.5,158.75,127,263.75,279.25,291.25,470.5,1120,,,,,,
2020,WATERFORD,WOODSTOWN,21,1438.75,739.25,699.5,119.5,98,201.75,216,190,148,465.5,,,,,,
2020,WESTMEATH,ARDNAGLEW,17,752.5,726.25,26.25,40,48.25,128.5,179,158.5,81.25,117,,,,,,
2020,WESTMEATH,ARDNAGRAGH,45,2648.5,1693.5,955,141.5,143.75,328.5,373.75,480.25,512.75,668,,,,,,
2020,WESTMEATH,ATHLONE,29,488.25,470.5,17.75,35.25,37.25,87.75,71.5,56.5,62.25,137.75,,,,,,
2020,WESTMEATH,AUBURN,47,3964.5,1952,2012.5,343.25,319.25,613.25,425,367.25,435.75,1460.75,,,,,,
2020,WESTMEATH,BALLINALACK,27,1523.25,1475.5,47.75,104,109.75,266.75,273.75,205.5,194.75,368.75,,,,,,
2020,WESTMEATH,BALLINLOUGH,14,1452,531,921,104,100.25,207.5,211,179.25,180,470,,,,,,
2020,WESTMEATH,BALLYBRODER,27,2101.25,1391.25,710,137.25,120.75,309,355.5,313.75,309,556,,,,,,
2020,WESTMEATH,BALLYHEALY,25,1824,1355.75,468.25,144.25,139.25,252.75,284.5,267.25,261.75,474.25,,,,,,
2020,WESTMEATH,BALLYKILMORE,33,1879.75,1353.25,526.5,134.25,166,305.75,240.75,251.25,274.5,507.25,,,,,,
2020,WESTMEATH,BALLYMORE,37,2844.5,2321.75,522.75,235.5,232.5,480,379.25,295,306,916.25,,,,,,
2020,WESTMEATH,BALLYMORIN,32,2393.75,2225.75,168,173.25,205.25,414.25,325,260,328.5,687.5,,,,,,
2020,WESTMEATH,BALLYNAGORE,51,3741.75,2794,947.75,295.75,302.5,557,513.5,438.25,459.25,1175.5,,,,,,
2020,WESTMEATH,BALLYNASKEAGH,18,1990.5,1855.75,134.75,53,58.75,120,198,518.5,801.5,240.75,,,,,,
2020,WESTMEATH,BELLANALACK,37,2512.5,1544.25,968.25,178.75,180,379.75,291.75,300.5,390.5,791.25,,,,,,
2020,WESTMEATH,BELVIDERE,29,1892,1185.5,706.5,134.75,167.25,263.75,212,187.5,200.75,726,,,,,,
2020,WESTMEATH,BOHERQUILL,18,673.25,594.5,78.75,57.5,83.5,139.25,102,66.5,47.5,177,,,,,,
2020,WESTMEATH,BRACKLIN,20,1602.5,1299.75,302.75,65.75,76,165,314.75,440.25,277,263.75,,,,,,
2020,WESTMEATH,CARN,48,2624.5,1392.5,1232,197,220.25,430.25,326.5,275,342.5,833,,,,,,
2020,WESTMEATH,CARRICK,27,1188.25,1090,98.25,93.75,103.75,195.75,161.75,152.5,112.25,368.5,,,,,,
2020,WESTMEATH,CASTLE,25,1299,1091.25,207.75,69.25,66,151.25,170.75,232,277.5,332.25,,,,,,
2020,WESTMEATH,CASTLEDALY,68,2792.75,2238.75,554,186.5,192.25,433.5,462.5,391.5,384,742.5,,,,,,
2020,WESTMEATH,CASTLELOST,37,3910.5,2487.5,1423,222.5,255.75,630.5,622.75,658.5,553.25,967.25,,,,,,
2020,WESTMEATH,CASTLETOWN,52,3640.75,1632.5,2008.25,284,260,499.75,421.25,389.75,523.75,1262.25,,,,,,
2020,WESTMEATH,CHURCHTOWN,40,3997.5,2300.5,1697,234,209.25,538.5,580,686.5,651.25,1098,,,,,,
2020,WESTMEATH,CLOGHAN,16,972.5,726.75,245.75,52.75,62.25,178.5,192.5,136,108.25,242.25,,,,,,
2020,WESTMEATH,CLONARNEY,34,3670.25,3137.5,532.75,316.5,383.5,810.75,720.5,635.25,325.75,478,,,,,,
2020,WESTMEATH,CLONFAD,34,2120.75,1482.5,638.25,133.25,144.75,318.75,325.25,327,347,524.75,,,,,,
2020,WESTMEATH,CLONLOST,37,2459.25,2206,253.25,188.75,202.25,385.25,301.5,252.25,322.75,806.5,,,,,,
2020,WESTMEATH,COLLINSTOWN,19,1214.5,679,535.5,78,99.75,185.25,221.5,147.75,155.75,326.5,,,,,,
